# arg	result	expected
2583.5463294943333	50.828597555847765	50.828597555847765
1718.8856130201884	41.459445401743963	41.459445401743963
4523.3690357403957	67.255996280929452	67.255996280929452
9003.6153061980258	94.887382228608388	94.887382228608388
1555.3435584052077	39.437844241352842	39.437844241352842
5954.8262294113583	77.167520560215991	77.167520560215991
5589.1140597107724	74.760377605458714	74.760377605458714
5488.1922046433256	74.08233395785615	74.08233395785615
1108.9946302957017	33.30157098840386	33.30157098840386
6112.9013611203327	78.185045636108271	78.185045636108271
469.81296301700218	21.675169273087629	21.675169273087629
6492.8385650188284	80.578151908683211	80.578151908683211
133.43421022030995	11.551372655243616	11.551372655243616
6696.2273800417015	81.83047952958421	81.83047952958421
2942.1865485181388	54.241926113645142	54.241926113645142
1436.9796256371817	37.907514105216421	37.907514105216421
4832.3699262385571	69.515249594880672	69.515249594880672
2530.6058530471055	50.305127502542973	50.305127502542973
4484.1503256054239	66.963798619891804	66.963798619891804
4050.1057766223298	63.64044136099568	63.64044136099568
7641.094597028291	87.413354797927141	87.413354797927141
7753.9261150464326	88.056380319920223	88.056380319920223
4809.2546115667774	69.348789546514638	69.348789546514638
4985.9221901186065	70.611062802641669	70.611062802641669
4090.5733240117688	63.957590042244156	63.957590042244156
1376.7387542910733	37.104430386290439	37.104430386290439
7357.0997101038784	85.773537353334561	85.773537353334561
7414.8054418086404	86.109264552710243	86.109264552710243
5312.2178273056697	72.884962971148369	72.884962971148369
8582.0894743460558	92.639567541877355	92.639567541877355
7509.4649977622603	86.657169338504588	86.657169338504588
4826.8148771230262	69.475282490415438	69.475282490415438
5729.7287374821344	75.694971678983634	75.694971678983634
3234.2846467832283	56.870771462880896	56.870771462880896
1511.7640355542228	38.881409896687423	38.881409896687423
869.69237655965594	29.490547240762691	29.490547240762691
8682.302984139551	93.178876276436981	93.178876276436981
535.54700823599467	23.141888605643114	23.141888605643114
4160.2002222453093	64.499614124778375	64.499614124778375
3043.9357810559241	55.17187490973933	55.17187490973933
6636.5269722457342	81.464881834111409	81.464881834111409
261.16691668765168	16.16065953752048	16.16065953752048
5536.1854477118677	74.405547156861005	74.405547156861005
948.88550775742135	30.80398525771335	30.80398525771335
5483.5598136734679	74.05106220489661	74.05106220489661
6187.8926614505854	78.663159493187052	78.663159493187052
1573.5998843507532	39.668625944828911	39.668625944828911
6503.7447117066813	80.645797855230384	80.645797855230384
1308.1109864951782	36.167816999304478	36.167816999304478
1851.7055856268803	43.031448797674479	43.031448797674479
6160.0065206843447	78.485709021989123	78.485709021989123
7203.1871269735038	84.871591990332689	84.871591990332689
6013.1276615211982	77.544359314660653	77.544359314660653
9568.8327997747729	97.820410956889631	97.820410956889631
8540.7340614008372	92.41609200458997	92.41609200458997
9287.449922085103	96.371416520071463	96.371416520071463
9904.5127365846674	99.521418481574443	99.521418481574443
7449.865082930929	86.312600951025274	86.312600951025274
4181.9281835369547	64.667829587337749	64.667829587337749
2380.3160821150323	48.788483088891297	48.788483088891297
4703.3200741469018	68.58075585867293	68.58075585867293
9667.0494757600081	98.32115477230731	98.32115477230731
7236.4610770564186	85.067391385044942	85.067391385044942
7496.9931863931215	86.585178791714242	86.585178791714242
2988.3096879238783	54.665434123620372	54.665434123620372
8206.3477479971461	90.588894175815753	90.588894175815753
2227.2936022108879	47.194211532887039	47.194211532887039
2789.012091776824	52.811098187566827	52.811098187566827
5223.4787214503967	72.273637804184148	72.273637804184148
1422.2087608175998	37.712183188163472	37.712183188163472
7117.7743240037198	84.366903012992722	84.366903012992722
6465.3554271048743	80.407433904489665	80.407433904489665
3707.3257880146807	60.887813132142306	60.887813132142306
6568.3851187530154	81.045574331687078	81.045574331687078
4511.987724503555	67.171331120527569	67.171331120527569
6004.7270184215949	77.490173689453002	77.490173689453002
2156.2827799899405	46.435792014241997	46.435792014241997
6527.766940813076	80.79459722539049	80.79459722539049
8433.274901726294	91.832863952543121	91.832863952543121
1742.9913421750609	41.749147801782264	41.749147801782264
9341.5186857939152	96.651532247522667	96.651532247522667
5542.2215074688265	74.446098000290291	74.446098000290291
8173.4992141655594	90.407406854557877	90.407406854557877
9472.2936865163229	97.32570927825968	97.32570927825968
1132.6152062734045	33.654348994942758	33.654348994942758
200.47589807137459	14.15895116424146	14.15895116424146
2659.4321165219226	51.569682144860295	51.569682144860295
3711.7643604925761	60.924251004772934	60.924251004772934
4605.0935566919206	67.860839640339847	67.860839640339847
2252.0996319566989	47.456291805794294	47.456291805794294
605.34667862396998	24.603793988406949	24.603793988406949
9528.3952330689244	97.613499235858384	97.613499235858384
3718.9088896717453	60.982857342631505	60.982857342631505
3578.5458674304664	59.820948399623909	59.820948399623909
3367.5862353584612	58.030907586892532	58.030907586892532
6707.3557600080858	81.8984478485892	81.8984478485892
8496.3183178571089	92.175475685548321	92.175475685548321
6958.805094459256	83.419452734115055	83.419452734115055
183.06600274334374	13.530188570132486	13.530188570132486
7013.4009583730895	83.746050404619623	83.746050404619623
4808.9979996969487	69.346939367912611	69.346939367912611
6752.6866418818618	82.174732380956755	82.174732380956755
5713.006802312123	75.584434920902353	75.584434920902353
6261.5942440216259	79.130235965916498	79.130235965916498
5652.5554523844075	75.183478586617738	75.183478586617738
5589.4117077906349	74.762368259644063	74.762368259644063
2713.8729342776192	52.094845563429971	52.094845563429971
7887.8312178878386	88.813463044111941	88.813463044111941
3656.9427372491377	60.472661072993454	60.472661072993454
3878.0015649438392	62.273602472828237	62.273602472828237
4053.3557670949658	63.665970243882768	63.665970243882768
7644.3984921927358	87.432250869989247	87.432250869989247
2553.8739771080154	50.535868223550047	50.535868223550047
5322.4756714370633	72.955299131982613	72.955299131982613
7238.4993286822109	85.079370758616989	85.079370758616989
8236.2553780703402	90.753817429738675	90.753817429738675
2223.574272028347	47.154790552268885	47.154790552268885
550.11828743868455	23.454600560203207	23.454600560203207
7439.5344014359862	86.252735617115277	86.252735617115277
9806.0112320094286	99.025306018256913	99.025306018256913
3454.3991343684579	58.774136610999719	58.774136610999719
5592.1137519348104	74.780436960041968	74.780436960041968
1890.3278726118922	43.477900968329784	43.477900968329784
5780.1725524135227	76.027446046894951	76.027446046894951
8914.8680505260872	94.418578947821956	94.418578947821956
7461.5395180135956	86.380203276060868	86.380203276060868
8158.2768062546929	90.323179783789129	90.323179783789129
847.65035630888497	29.114435531345698	29.114435531345698
7697.9059778773408	87.737711264184114	87.737711264184114
5358.5418112308562	73.202061523094116	73.202061523094116
1093.0539753203898	33.061366809622221	33.061366809622221
5132.3676808565142	71.64054495086225	71.64054495086225
250.67039713043451	15.832573926258311	15.832573926258311
8752.8528716347137	93.556682666898325	93.556682666898325
5033.2473456839589	70.945382835558505	70.945382835558505
8762.5514815646002	93.608501118032009	93.608501118032009
9276.9454601860944	96.316901217730702	96.316901217730702
9454.4816737270648	97.234158986063463	97.234158986063463
6604.4610396550233	81.267835209601984	81.267835209601984
6345.9474546689844	79.661455263314039	79.661455263314039
4767.580006873678	69.047664745983099	69.047664745983099
4901.3730607843045	70.009806890065803	70.009806890065803
9287.4345819151586	96.371336931242993	96.371336931242993
5847.0889789652856	76.466260396107288	76.466260396107288
7249.810670139711	85.145820039152312	85.145820039152312
3300.3870580957014	57.448995274901904	57.448995274901904
4400.9172747677931	66.339409665505713	66.339409665505713
3667.9814461779115	60.563862543417024	60.563862543417024
4856.8869715409301	69.691369419325738	69.691369419325738
4616.3163766617772	67.943479279926322	67.943479279926322
4157.8148109076001	64.481119801904811	64.481119801904811
7212.2054069715905	84.924704338440833	84.924704338440833
9307.5403145143737	96.475594398347056	96.475594398347056
2325.4533583661901	48.222954683077958	48.222954683077958
6593.4008808959252	81.19975911845998	81.19975911845998
9903.7516521436155	99.517594686284568	99.517594686284568
8186.514554339913	90.479359824989444	90.479359824989444
2354.1629068984535	48.519716681968099	48.519716681968099
2511.5069585149595	50.114937478909013	50.114937478909013
457.44784619631656	21.388030442196321	21.388030442196321
7415.9626951160981	86.115983969969818	86.115983969969818
9789.7028508085641	98.942927239942549	98.942927239942549
9662.2213487058707	98.296598866419941	98.296598866419941
5035.2594584202088	70.95956213520634	70.95956213520634
6502.2398660762137	80.636467346208903	80.636467346208903
9073.3421697094145	95.254092666454042	95.254092666454042
7959.0065594473817	89.213264481507352	89.213264481507352
615.71449585888763	24.813594980552246	24.813594980552246
4483.5422234810303	66.959257937054758	66.959257937054758
7275.9016643047562	85.29889603215716	85.29889603215716
4198.1391520111492	64.793048639581315	64.793048639581315
761.83236359691125	27.601310903594982	27.601310903594982
7834.6259154631889	88.513422233371983	88.513422233371983
4240.3421316653703	65.117909454046284	65.117909454046284
8931.4604647485448	94.506404358374283	94.506404358374283
4780.0452389313541	69.137871235172938	69.137871235172938
5421.7949865345536	73.63283904980544	73.63283904980544
4629.2396356932022	68.038515825179502	68.038515825179502
6664.0922211802927	81.633891375949318	81.633891375949318
8720.9542819406524	93.386049718042216	93.386049718042216
5472.9548935273697	73.97942209511622	73.97942209511622
1817.0256166576726	42.626583450444073	42.626583450444073
7076.1264796854994	84.119715166454881	84.119715166454881
8879.6007869677924	94.231633685126098	94.231633685126098
1083.6154253135439	32.918314436093837	32.918314436093837
1446.5332812707188	38.033318041826419	38.033318041826419
57.972130353637759	7.6139431540849944	7.6139431540849944
1937.8664052595971	44.021204041457082	44.021204041457082
2318.5392752419334	48.151212604065677	48.151212604065677
3574.1648981657236	59.784319835268874	59.784319835268874
6670.731334269627	81.67454520393504	81.67454520393504
1096.993559702757	33.120893099413202	33.120893099413202
2182.1864464312289	46.713878520534223	46.713878520534223
2778.1272289048825	52.707942749692691	52.707942749692691
1778.9195622138088	42.177239860069186	42.177239860069186
9983.150124549702	99.915715103029228	99.915715103029228
4220.0977456153487	64.962279405939483	64.962279405939483
5688.2722222712091	75.420635255022944	75.420635255022944
7974.9325324988558	89.302477751173598	89.302477751173598
3389.783522299319	58.221847465528946	58.221847465528946
8858.3563322602895	94.118841536964794	94.118841536964794
4617.4860495011135	67.952086424929689	67.952086424929689
7479.4976341276333	86.484088907310763	86.484088907310763
8019.8830458290759	89.553799728593745	89.553799728593745
8609.7212466513101	92.788583600846664	92.788583600846664
3214.9864759187826	56.700850751278701	56.700850751278701
9409.8623315627156	97.004444906214047	97.004444906214047
5299.6035946615948	72.798376318854764	72.798376318854764
6265.5697187989399	79.155351801371836	79.155351801371836
5948.6078148061215	77.127218378508388	77.127218378508388
9223.7377565698771	96.040292359872979	96.040292359872979
6068.2267230127436	77.898823630480734	77.898823630480734
4358.4808403730194	66.018791570075109	66.018791570075109
3080.8463518202393	55.505372278908638	55.505372278908638
6138.1296934359116	78.346216841886573	78.346216841886573
7664.8586050792237	87.549178209045593	87.549178209045593
4461.13291349259	66.791712910304895	66.791712910304895
735.93693250681645	27.128157558279117	27.128157558279117
4629.7852955713806	68.042525640744557	68.042525640744557
5562.6323883209761	74.583056978920993	74.583056978920993
7790.6063472709966	88.264411555683054	88.264411555683054
2507.9198221217275	50.079135596790479	50.079135596790479
4612.0787356406254	67.912287074141645	67.912287074141645
8735.1850282223859	93.4622117661592	93.4622117661592
6045.0484356604902	77.749909554034147	77.749909554034147
1188.4938946472721	34.474539803270353	34.474539803270353
3770.1855943444589	61.401837060013591	61.401837060013591
7130.8968096667832	84.444637542396876	84.444637542396876
4337.5086705813928	65.85976518771831	65.85976518771831
3562.4428540989302	59.686203213966714	59.686203213966714
488.3260378308762	22.098100321766942	22.098100321766942
2036.6863940082919	45.129662019655008	45.129662019655008
5049.0264191222204	71.056501596421285	71.056501596421285
1239.2949443198372	35.203621181915892	35.203621181915892
1656.8651160830063	40.70460804482714	40.70460804482714
1404.1617786279328	37.472146704291347	37.472146704291347
5597.924600197287	74.819279602234118	74.819279602234118
4242.2670619068413	65.132688121302351	65.132688121302351
6898.4344244792055	83.056814437342865	83.056814437342865
1070.1679901817038	32.713422171666842	32.713422171666842
3465.7527532198073	58.870644239890964	58.870644239890964
3600.9778253540435	60.008147991369	60.008147991369
4851.278124779994	69.651117182569251	69.651117182569251
5047.2834965069778	71.044236194831299	71.044236194831299
6591.4136187796412	81.18752132427521	81.18752132427521
4790.3555931616602	69.212394794297211	69.212394794297211
9127.1211826160106	95.535968004809632	95.535968004809632
7655.2282214271709	87.494161070480416	87.494161070480416
1501.3994966523801	38.747896673914831	38.747896673914831
65.287824098026519	8.0800881243973155	8.0800881243973155
6690.3808788466067	81.794748479634109	81.794748479634109
5565.5753798342703	74.602783995198664	74.602783995198664
9290.283683098638	96.386117688693318	96.386117688693318
4140.1921463219587	64.344324895999634	64.344324895999634
465.36609146040064	21.572345525241353	21.572345525241353
2831.6878658139976	53.213606021524207	53.213606021524207
4311.6838318568389	65.663413190732314	65.663413190732314
6358.5546570154329	79.740545878589472	79.740545878589472
9373.5368356985909	96.81702761239157	96.81702761239157
1225.3042051292257	35.004345517795727	35.004345517795727
5251.8198881172148	72.469441063921664	72.469441063921664
7618.7368509368443	87.285375928255263	87.285375928255263
5228.9689033958975	72.311609741423254	72.311609741423254
2094.2794692637272	45.76329827780912	45.76329827780912
3070.1195597497431	55.408659609755432	55.408659609755432
6054.3144146690984	77.809475095704755	77.809475095704755
8462.4737468585117	91.991704771998386	91.991704771998386
8885.7476039292214	94.264243506905743	94.264243506905743
137.40212680139987	11.721865329434555	11.721865329434555
8052.1279296037492	89.733649929130536	89.733649929130536
7845.8801195931774	88.576972851826326	88.576972851826326
9601.2746162828225	97.986093994417502	97.986093994417502
2593.6544439843647	50.927933827953048	50.927933827953048
3903.2388591400431	62.475906229041954	62.475906229041954
9926.8118195872721	99.633387072744199	99.633387072744199
2764.496129367777	52.578475913321952	52.578475913321952
8674.8813033606384	93.13904285186014	93.13904285186014
7280.5702245459934	85.326257532754795	85.326257532754795
8920.0428821630812	94.445978644742098	94.445978644742098
1123.4381106574847	33.517728303951102	33.517728303951102
3889.7136751987423	62.367569098039588	62.367569098039588
5774.1328862353721	75.987715363967695	75.987715363967695
2965.4716213278311	54.456144018171457	54.456144018171457
3736.6009680030525	61.127743030501726	61.127743030501726
8484.0752585526316	92.109040047937924	92.109040047937924
3925.3420335176916	62.652550095887491	62.652550095887491
4746.491078987955	68.894782668849132	68.894782668849132
1973.5507997489742	44.424664317797316	44.424664317797316
7179.9446258737134	84.734553907327054	84.734553907327054
2779.2926070219064	52.71899664278434	52.71899664278434
8794.8048465207648	93.780620847383844	93.780620847383844
3160.7628570716929	56.220662189907486	56.220662189907486
8231.9012975380319	90.729825843203471	90.729825843203471
2551.6590178394222	50.51394874526661	50.51394874526661
1487.2085572286601	38.564343080476036	38.564343080476036
7889.2449579416079	88.821421728891551	88.821421728891551
8893.9866456727541	94.307935221129483	94.307935221129483
3753.6974420263732	61.267425619380916	61.267425619380916
7033.1004918948529	83.863582632122586	83.863582632122586
7860.0743820393382	88.657060531236525	88.657060531236525
2491.2127774482583	49.912050423201997	49.912050423201997
1017.0192010159175	31.890738483389146	31.890738483389146
4213.7514956081804	64.913415374698786	64.913415374698786
17.489762314421089	4.1820763161880592	4.1820763161880592
6074.8823036503481	77.941531314507472	77.941531314507472
4530.8635183087972	67.311689314032208	67.311689314032208
8226.770980167872	90.70154894029028	90.70154894029028
5276.6277037925711	72.640399942405125	72.640399942405125
2364.2894777338961	48.623959914160594	48.623959914160594
6867.3952031339904	82.869748419637375	82.869748419637375
9085.869882045974	95.319829427281149	95.319829427281149
4035.0946319060981	63.522394727419545	63.522394727419545
1379.6315204668426	37.143391343102245	37.143391343102245
721.68156147469199	26.864131504195178	26.864131504195178
6082.6572322333559	77.991392039335693	77.991392039335693
327.57975317746281	18.09916443312958	18.09916443312958
7242.6543898967511	85.103785990382065	85.103785990382065
4718.9089829380064	68.694315506728842	68.694315506728842
1091.324274518536	33.035197509906553	33.035197509906553
6853.0104259141408	82.782911436564859	82.782911436564859
8177.0071738099759	90.42680561542565	90.42680561542565
6990.2808419379244	83.607899399147229	83.607899399147229
8986.4545098914077	94.796911921704535	94.796911921704535
359.44511912360673	18.959037927163042	18.959037927163042
3777.6263964579894	61.462398232236183	61.462398232236183
7844.919767209034	88.571551681163598	88.571551681163598
8906.1558546747638	94.372431645448046	94.372431645448046
8107.4657950357232	90.041467086202701	90.041467086202701
8157.2224134654898	90.317342816678845	90.317342816678845
1561.5536562215545	39.516498531898733	39.516498531898733
4115.580783921062	64.152792487319374	64.152792487319374
4319.3826691675104	65.722010538080085	65.722010538080085
2165.7906469893646	46.538055900406547	46.538055900406547
7634.5168018020868	87.37572203880255	87.37572203880255
9381.1747869712854	96.856464869265622	96.856464869265622
7417.9896732463358	86.127752050348647	86.127752050348647
863.80605243394257	29.39057761313892	29.39057761313892
746.83126842318325	27.328213780325697	27.328213780325697
7614.4818979299444	87.260998721822702	87.260998721822702
5111.6270422967682	71.495643519705226	71.495643519705226
105.01311020010371	10.247590458254258	10.247590458254258
6687.296095976405	81.77588945389958	81.77588945389958
9667.5603284843673	98.323752615959322	98.323752615959322
6653.8008598162414	81.570833389246687	81.570833389246687
1815.4410476323771	42.607992766995928	42.607992766995928
7012.3136737397508	83.739558595324297	83.739558595324297
1846.9674608116129	42.97635932476846	42.97635932476846
5315.5294624679391	72.907677664755852	72.907677664755852
8912.9081591311024	94.408199639285058	94.408199639285058
8299.88313553435	91.103694412105753	91.103694412105753
8666.7762358465061	93.095522104161944	93.095522104161944
8044.3519536756321	89.69031137015655	89.69031137015655
5902.1148334345244	76.825222638366128	76.825222638366128
6088.3874365115735	78.02811952438411	78.02811952438411
7069.9501017288621	84.082995318487917	84.082995318487917
7689.9416594553786	87.692312430767714	87.692312430767714
821.30763897926852	28.658465398190263	28.658465398190263
5265.2795545815916	72.562246069024013	72.562246069024013
2705.5904192347675	52.015290244646025	52.015290244646025
2211.514000693101	47.026737083207259	47.026737083207259
188.94318441766791	13.745660566799542	13.745660566799542
6901.2196411082414	83.073579681558456	83.073579681558456
9244.0377758506056	96.145919184594646	96.145919184594646
8585.381469466307	92.657333597866426	92.657333597866426
4564.7127769624576	67.562658154948707	67.562658154948707
990.72378137006922	31.47576498466827	31.47576498466827
2319.3652284119744	48.159788500490471	48.159788500490471
8785.6461673236572	93.731777788131481	93.731777788131481
166.04528991018978	12.885856196240503	12.885856196240503
5401.5238874462711	73.495060292826963	73.495060292826963
1022.5846925406438	31.977878174460603	31.977878174460603
6054.8794810118388	77.813106100526781	77.813106100526781
1612.1306276420105	40.151346523398324	40.151346523398324
400.75304819130395	20.018817352463756	20.018817352463756
2522.0682949768284	50.220198077833466	50.220198077833466
7452.6554002736511	86.328763458500035	86.328763458500035
3590.8082989421246	59.923353535513385	59.923353535513385
1836.521881971516	42.854659979651174	42.854659979651174
2358.3131495732064	48.562466469210626	48.562466469210626
6474.8306372518828	80.466332321362103	80.466332321362103
4870.0714952595499	69.785897538539615	69.785897538539615
8955.1613798801227	94.631714450706866	94.631714450706866
3482.5963757960626	59.013527057752299	59.013527057752299
6556.585369641839	80.972744609787298	80.972744609787298
2639.567092427752	51.376717415846564	51.376717415846564
4959.5471509024519	70.424052360698838	70.424052360698838
6211.2864540574919	78.811715208194087	78.811715208194087
6350.1989903428048	79.688135819222197	79.688135819222197
678.84649207156565	26.05468272828448	26.05468272828448
8977.7239976098717	94.750852226298591	94.750852226298591
9682.0396788698745	98.397356056297951	98.397356056297951
7419.337526324196	86.135576426492875	86.135576426492875
6316.0606268455695	79.473647373488333	79.473647373488333
3951.3915724289141	62.860095230829188	62.860095230829188
8864.6961728398037	94.152515488646415	94.152515488646415
765.75226579361356	27.672229143919967	27.672229143919967
3897.2119832625067	62.427653994544009	62.427653994544009
8378.7791659225641	91.535671548978996	91.535671548978996
2698.1536028481987	51.943754223661948	51.943754223661948
5191.8865613046937	72.054746972733824	72.054746972733824
8265.4567575276778	90.914557456590401	90.914557456590401
3719.0195360019234	60.983764527962059	60.983764527962059
3452.08223163607	58.754423081467408	58.754423081467408
3574.790822726407	59.789554461681739	59.789554461681739
9557.4714569117132	97.762321253700364	97.762321253700364
4175.9159404425018	64.621327287842846	64.621327287842846
7171.2531035788297	84.683251611985412	84.683251611985412
403.58751977026139	20.089487792630788	20.089487792630788
323.48126979968578	17.985585055807491	17.985585055807491
3176.5120393709294	56.360553930660842	56.360553930660842
3365.6331471059648	58.014077146033827	58.014077146033827
6390.0172498000056	79.937583462348954	79.937583462348954
3741.5691229832992	61.168367012560495	61.168367012560495
6703.2262088611342	81.873232554120733	81.873232554120733
4859.8816838762887	69.71285164068594	69.71285164068594
7582.4945985860149	87.077520627232005	87.077520627232005
5461.7859781062198	73.903896907444732	73.903896907444732
33.576532194367118	5.7945260543349981	5.7945260543349981
1006.0969598569841	31.719031508811614	31.719031508811614
9129.3922807391918	95.547853354950846	95.547853354950846
5831.0119874590464	76.361063294450304	76.361063294450304
3673.9132281087946	60.612814058652603	60.612814058652603
3798.8818959583105	61.635070341148392	61.635070341148392
620.54129894185428	24.910666368884119	24.910666368884119
9221.737905482918	96.029880274229839	96.029880274229839
5314.2266378716131	72.898742361385175	72.898742361385175
2666.7273074919367	51.640365098360185	51.640365098360185
5219.4659888833658	72.245871777447363	72.245871777447363
5805.0764203619683	76.191052101686907	76.191052101686907
1829.9540975827576	42.777962756339363	42.777962756339363
3858.0154190153139	62.112924734030308	62.112924734030308
2001.6475691445273	44.739776140974683	44.739776140974683
2121.7737351652263	46.062715238739742	46.062715238739742
7328.1511228339559	85.60462091986598	85.60462091986598
9298.0576935280533	96.426436694135148	96.426436694135148
6561.0123730448367	81.000076376783966	81.000076376783966
6599.4480690086448	81.236987074907233	81.236987074907233
